battle_id,battle_name,verification_status,verification_issue_flags,strict_gate_override,balanced_gate_override
battle_2992504,Second Battle of Casteldelfino,verified_core,,1,1
battle_1455968,Second Silesian War,verified_core,,1,1
battle_26386211,Siege of Annapolis Royal (1744),verified_core,,1,1
battle_71938220,Siege of Kars (1744),verified_core,,1,1
battle_77611180,Siege of Menin (1744),verified_core,,1,1
battle_2990644,Siege of Villafranca (1744),verified_core,,1,1
battle_77744014,Siege of Ypres (1744),verified_core,,1,1
battle_47912958,Battle of Anguilla,verified_core,,1,1
battle_4063101,Battle of Bassignano,verified_core,,1,1
battle_157096,Battle of Fontenoy,verified_core,,1,1
battle_14090863,Battle of Hennersdorf,verified_core,,1,1
battle_646140,Battle of Hohenfriedberg,verified_core,,1,1
battle_7566397,Battle of Inverurie (1745),verified_core,,1,1
battle_44153658,Battle of Kars (1745),verified_core,,1,1
battle_3612867,Battle of Kesselsdorf,verified_core,,1,1
battle_26082176,Battle of Melle,verified_core,,1,1
battle_14090618,Battle of Pfaffenhofen,verified_core,,1,1
battle_646135,Battle of Prestonpans,verified_core,,1,1
battle_3257165,Battle of Soor,verified_core,,1,1
battle_7900417,Clifton Moor Skirmish,verified_core,,1,1
battle_7903504,Highbridge Skirmish,verified_core,,1,1
battle_35713952,Naval battle off Tatamagouche,verified_core,,1,1
battle_34890149,Northeast Coast campaign (1745),verified_core,,1,1
battle_26387507,Saratoga raid,verified_core,,1,1
battle_35740173,Siege of Annapolis Royal (1745),verified_core,,1,1
battle_81377303,Siege of Barabati (1745),verified_core,,1,1
battle_8130242,Siege of Carlisle (December 1745),verified_core,,1,1
battle_7891126,Siege of Carlisle (November 1745),verified_core,,1,1
battle_58818874,Siege of Culloden House (1745),verified_core,,1,1
battle_36418524,Siege of Fort Augustus (December 1745),verified_core,,1,1
battle_15536451,Siege of Louisbourg (1745),verified_core,,1,1
battle_63021371,Siege of Ostend (1745),verified_core,,1,1
battle_42992891,Siege of Ruthven Barracks (1745),verified_core,,1,1
battle_74607169,Siege of Tournai (1745),verified_core,,1,1
battle_33542217,Battle at Port-la-Joye,verified_core,,1,1
battle_36808378,Battle of Adyar,verified_core,,1,1
battle_57932,Battle of Culloden,verified_core,,1,1
battle_1810326,Battle of Falkirk Muir,verified_core,,1,1
battle_19012504,Battle of Littleferry,verified_core,,1,1
battle_21706976,Battle of Madras,verified_core,,1,1
battle_2402182,Battle of Piacenza,verified_core,,1,1
battle_3264362,Battle of Rocoux,verified_core,,1,1
battle_3615990,Battle of Rottofreddo,verified_core,,1,1
battle_76007147,Diriyah expedition to Riyadh,verified_core,,1,1
battle_24617626,Raid on Lorient,verified_core,,1,1
battle_55027130,Raids on Lochaber and Shiramore,verified_core,,1,1
battle_66549878,Siege of Antibes,verified_core,,1,1
battle_33441422,Siege of Blair Castle,verified_core,,1,1
battle_25079028,Siege of Brussels,verified_core,,1,1
battle_35409212,Siege of Fort Augustus (1746),verified_core,,1,1
battle_33062001,Siege of Fort Massachusetts,verified_core,,1,1
battle_10799600,Siege of Fort William,verified_core,,1,1
battle_23018955,Siege of Genoa (1746),verified_core,,1,1
battle_36492583,Siege of Inverness (1746),verified_core,,1,1
battle_74632659,Siege of Mons (1746),verified_core,,1,1
battle_77812656,Siege of Namur (1746),verified_core,,1,1
battle_47872873,Siege of Stirling Castle (1746),verified_core,,1,1
battle_53086961,Skirmish of Arisaig,verified_core,,1,1
battle_52808603,Skirmish of Keith,verified_core,,1,1
battle_52821444,Skirmish of Loch Ailort,verified_core,,1,1
battle_52821131,Skirmish of Loch nan Uamh,verified_core,,1,1
battle_7949807,Battle of Assietta,verified_core,,1,1
battle_3792888,Battle of Lauffeld,verified_core,,1,1
battle_58383721,Choctaw Civil War,verified_core,,1,1
battle_1614015,First Battle of Cape Finisterre (1747),verified_core,,1,1
battle_56373480,Jinchuan campaigns,verified_core,,1,1
battle_61880669,Raid on Matina,verified_core,,1,1
battle_1614016,Second Battle of Cape Finisterre,verified_core,,1,1
battle_21272793,Siege of Bergen op Zoom (1747),verified_core,,1,1
battle_28056585,Siege of Fort at Number 4,verified_core,,1,1
battle_23019683,Siege of Genoa (1747),verified_core,,1,1
battle_26468867,Voyage of the Glorioso,verified_core,,1,1
battle_33371477,Afghan–Sikh Wars,verified_core,,1,1
battle_58942227,Battle of Bagru,verified_core,,1,1
battle_2644375,Battle of Havana (1748),verified_core,,1,1
battle_80473783,Battle of Manupur,verified_core,,1,1
battle_38916084,Battle of Saint-Louis-du-Sud,verified_core,,1,1
battle_26839638,Battle of Santiago de Cuba (1748),verified_core,,1,1
battle_47516951,Indian campaign of Ahmad Shah Durrani,verified_core,,1,1
battle_73691656,Siege of Amritsar (1748),verified_core,,1,1
battle_51036037,Siege of Cuddalore (1748),verified_core,,1,1
battle_26545310,Siege of Maastricht (1748),verified_core,,1,1
battle_36808725,Siege of Pondicherry (1748),verified_core,,1,1
battle_52266,War of the Austrian Succession,verified_core,,1,1
battle_47970055,1749 Muslim slave revolt plot in Malta,verified_core,,1,1
battle_35784729,Battle of Ambur,verified_core,,1,1
battle_73873502,Battle of Multan (1749),verified_core,,1,1
battle_59893033,Battle of Penfui,verified_core,,1,1
battle_79184123,Durrani Campaign to Khorasan (1749–1751),verified_core,,1,1
battle_30098686,Father Le Loutre's War,verified_core,,1,1
battle_32311876,Raid on Dartmouth (1749),verified_core,,1,1
battle_28785068,Siege of Grand Pré,verified_core,,1,1
battle_54976591,Third Javanese War of Succession,verified_core,,1,1
battle_31952714,Battle at Chignecto,verified_core,,1,1
battle_27381052,Battle at St. Croix,verified_core,,1,1
battle_3259015,Battle of Kathio,verified_core,,1,1
battle_80925212,Battle of Turbat-i-Shaikh Jam,verified_core,,1,1
battle_22775342,Battle of Arnee,verified_core,,1,1
battle_45459942,Battle of Kirkhbulakh,verified_core,,1,1
battle_28659620,Raid on Dartmouth (1751),verified_core,,1,1
battle_22774989,Siege of Arcot,verified_core,,1,1
battle_28654474,Siege of Trichinopoly (1751–1752),verified_core,,1,1
battle_32557009,Battle of Calicut (1752),verified_core,,1,1
battle_15540787,Battle of Chingleput,verified_core,,1,1
battle_48575198,Battle of Lahore (1752),verified_core,,1,1
battle_31175567,Konbaung–Hanthawaddy War,verified_core,,1,1
battle_29158237,Battle of Golden Rock,verified_core,,1,1
battle_31896343,Battle of Seringham,verified_core,,1,1
battle_56137713,Raid on Rannoch,verified_core,,1,1
battle_67733623,Safdarjung's rebellion,verified_core,,1,1
battle_1594820,Battle of Fort Necessity,verified_core,,1,1
battle_1929790,Battle of Jumonville Glen,verified_core,,1,1
battle_67909262,Battle of Kumher,verified_core,,1,1
battle_74435069,Durrani Campaign to Khorasan (1754–1755),verified_core,,1,1
battle_39062,French and Indian War,verified_core,,1,1
battle_7418801,Guaraní War,verified_core,,1,1
battle_74883742,Battle of Kvareli,verified_core,,1,1
battle_3852928,Battle of Lake George,verified_core,,1,1
battle_19178586,Battle of Petitcodiac,verified_core,,1,1
battle_9945166,Battle of Taliwa,verified_core,,1,1
battle_1614533,Battle of the Monongahela,verified_core,,1,1
battle_224306,Braddock Expedition,verified_core,,1,1
battle_826616,Ten Great Campaigns,verified_core,,1,1
battle_7381568,Battle of Fort Bull,verified_core,,1,1
battle_3168256,Battle of Great Cacapon,verified_core,,1,1
battle_445967,Battle of Lobositz,verified_core,,1,1
battle_2472166,Battle of Minorca (1756),verified_core,,1,1
battle_77857883,Battle of Shiderti,verified_core,,1,1
battle_24146518,Battle of Sideling Hill,verified_core,,1,1
battle_29346469,Battle of the Trough,verified_core,,1,1
battle_76086452,Cattle War,verified_core,,1,1
battle_82393253,First Sino–Kazakh War,verified_core,,1,1
battle_1280543,Kittanning Expedition,verified_core,,1,1
battle_26833191,"Raid on Lunenburg, Nova Scotia (1756)",verified_core,,1,1
battle_19039354,Seven Years' War,verified_core,,1,1
battle_11619484,Siege of Calcutta,verified_core,,1,1
battle_20179072,Siege of Fort St Philip (1756),verified_core,,1,1
battle_26335051,Siege of Pirna,verified_core,,1,1
battle_21782733,Third Silesian War,verified_core,,1,1
battle_28782169,1757 raid on Berlin,verified_core,,1,1
battle_55233749,Battle of Amritsar (1757),verified_core,,1,1
battle_16268255,Battle of Bloody Creek (1757),verified_core,,1,1
battle_7448691,Battle of Bobbili,verified_core,,1,1
battle_446473,Battle of Breslau (1757),verified_core,,1,1
battle_25318631,Battle of Cap-Français,verified_core,,1,1
battle_25933632,Battle of Chandannagar,verified_core,,1,1
battle_40320313,Battle of Delhi (1757),verified_core,,1,1
battle_446469,Battle of Gross-Jägersdorf,verified_core,,1,1
battle_200638,Battle of Hastenbeck,verified_core,,1,1
battle_2953574,Battle of Khresili,verified_core,,1,1
battle_446467,Battle of Kolín,verified_core,,1,1
battle_446474,Battle of Leuthen,verified_core,,1,1
battle_72303431,Battle of Mahilpur (1757),verified_core,,1,1
battle_446472,Battle of Moys,verified_core,,1,1
battle_413064,Battle of Plassey,verified_core,,1,1
battle_194791,Battle of Rossbach,verified_core,,1,1
battle_10688531,Battle of Sabbath Day Point,verified_core,,1,1
battle_445981,Battle of Štěrboholy,verified_core,,1,1
battle_23043563,Battle on Snowshoes (1757),verified_core,,1,1
battle_31357995,Mysore invasion of Calicut,verified_core,,1,1
battle_210256,Pomeranian War,verified_core,,1,1
battle_23273379,Raid on Rochefort,verified_core,,1,1
battle_53108932,Siege of Breslau (1757),verified_core,,1,1
battle_2071836,Siege of Fort William Henry,verified_core,,1,1
battle_22515681,Siege of Prague,verified_core,,1,1
battle_35537896,Afghan–Maratha War,verified_core,,1,1
battle_1818864,Anglo-Cherokee War,verified_core,,1,1
battle_61645068,Battle of Cape Palos (1758),verified_core,,1,1
battle_26059202,Battle of Cartagena (1758),verified_core,,1,1
battle_22666505,Battle of Condore,verified_core,,1,1
battle_2163458,Battle of Cuddalore (1758),verified_core,,1,1
battle_4800795,Battle of Domstadtl,verified_core,,1,1
battle_31657178,Battle of Fehrbellin (1758),verified_core,,1,1
battle_2074514,Battle of Fort Duquesne,verified_core,,1,1
battle_3095888,Battle of Fort Ligonier,verified_core,,1,1
battle_50219507,Battle of Güstow,verified_core,,1,1
battle_446477,Battle of Hochkirch,verified_core,,1,1
battle_446789,Battle of Krefeld,verified_core,,1,1
battle_24782634,Battle of Lutterberg (1758),verified_core,,1,1
battle_12567364,Battle of Negapatam (1758),verified_core,,1,1
battle_22548956,Battle of Rheinberg,verified_core,,1,1
battle_15740322,Battle of Saint-Cast,verified_core,,1,1
battle_10888858,Battle of Tornow,verified_core,,1,1
battle_446476,Battle of Zorndorf,verified_core,,1,1
battle_9619483,Battle on Snowshoes,verified_core,,1,1
battle_48076805,Cape Sable campaign,verified_core,,1,1
battle_21499801,Cherbourg raid,verified_core,,1,1
battle_28925219,Gulf of St. Lawrence campaign (1758),verified_core,,1,1
battle_44441256,Ile Saint-Jean campaign,verified_core,,1,1
battle_28758715,Petitcodiac River campaign,verified_core,,1,1
battle_26384666,Raid on St Malo,verified_core,,1,1
battle_12023598,Siege of Kolberg (Seven Years' War),verified_core,,1,1
battle_51880160,Siege of Küstrin,verified_core,,1,1
battle_15536212,Siege of Louisbourg (1758),verified_core,,1,1
battle_21706590,Siege of Madras,verified_core,,1,1
battle_26327248,Siege of Olomouc,verified_core,,1,1
battle_74287815,Battle of Astarabad (1759),verified_core,,1,1
battle_3264176,Battle of Beauport,verified_core,,1,1
battle_3848962,Battle of Bergen (1759),verified_core,,1,1
battle_22611325,Battle of Chinsurah,verified_core,,1,1
battle_2087916,Battle of Fort Niagara,verified_core,,1,1
battle_17959826,Battle of Frisches Haff,verified_core,,1,1
battle_5072677,Battle of Hoyerswerda,verified_core,,1,1
battle_67279062,Battle of Kakkor,verified_core,,1,1
battle_446480,Battle of Kay,verified_core,,1,1
battle_446483,Battle of Kunersdorf,verified_core,,1,1
battle_13851725,Battle of La Belle-Famille,verified_core,,1,1
battle_2163628,Battle of Lagos,verified_core,,1,1
battle_446484,Battle of Maxen,verified_core,,1,1
battle_446485,Battle of Meissen,verified_core,,1,1
battle_446482,Battle of Minden,verified_core,,1,1
battle_27491375,Battle of Peterswalde,verified_core,,1,1
battle_2163619,Battle of Pondicherry,verified_core,,1,1
battle_477859,Battle of Quiberon Bay,verified_core,,1,1
battle_78443054,Battle of Ubauro,verified_core,,1,1
battle_157957,Battle of the Plains of Abraham,verified_core,,1,1
battle_31613817,Burmese–Siamese War (1759–1760),verified_core,,1,1
battle_22899902,Le Havre raid,verified_core,,1,1
battle_22690616,Siege of Masulipatam,verified_core,,1,1
battle_23448359,St. Francis raid,verified_core,,1,1
battle_26327755,1760 raid on Berlin,verified_core,,1,1
battle_47479153,Battle of Bishops Court,verified_core,,1,1
battle_19182698,Battle of Corbach,verified_core,,1,1
battle_35590313,Battle of Echoee,verified_core,,1,1
battle_11732334,Battle of Emsdorf,verified_core,,1,1
battle_11731212,Battle of Kloster Kampen,verified_core,,1,1
battle_446486,Battle of Landeshut (1760),verified_core,,1,1
battle_1669978,Battle of Liegnitz (1760),verified_core,,1,1
battle_63208533,Battle of Neustadt (1760),verified_core,,1,1
battle_42429162,Battle of Pasewalk,verified_core,,1,1
battle_44319330,Battle of Pointe-aux-Trembles,verified_core,,1,1
battle_7535229,Battle of Restigouche,verified_core,,1,1
battle_157117,Battle of Sainte-Foy,verified_core,,1,1
battle_58472684,Battle of Strehla,verified_core,,1,1
battle_446491,Battle of Torgau,verified_core,,1,1
battle_2329784,Battle of Wandiwash,verified_core,,1,1
battle_446488,Battle of Warburg,verified_core,,1,1
battle_3632103,Battle of the Thousand Islands,verified_core,,1,1
battle_51647799,Battle of the Windward Passage,verified_core,,1,1
battle_63292105,Sainte-Thérèse raid,verified_core,,1,1
battle_26391553,Siege of Dresden,verified_core,,1,1
battle_35918689,Siege of Fort Loudoun,verified_core,,1,1
battle_26443959,Siege of Glatz,verified_core,,1,1
battle_23261816,Siege of Pondicherry (1760),verified_core,,1,1
battle_8031958,Tacky's Revolt,verified_core,,1,1
battle_45525634,Battle of Cape Finisterre (1761),verified_core,,1,1
battle_33878820,Battle of Grünberg,verified_core,,1,1
battle_47513310,Battle of Gujranwala (1761),verified_core,,1,1
battle_33878888,Battle of Langensalza (1761),verified_core,,1,1
battle_37560391,Battle of Neuensund,verified_core,,1,1
battle_47668224,Battle of Sialkot (1761),verified_core,,1,1
battle_3618886,Battle of Villinghausen,verified_core,,1,1
battle_31803845,Battle of Ölper (1761),verified_core,,1,1
battle_33878700,Siege of Cassel (1761),verified_core,,1,1
battle_54852108,Siege of Lahore (1761),verified_core,,1,1
battle_142027,Third Battle of Panipat,verified_core,,1,1
battle_4399921,Anglo-Spanish War (1762–1763),verified_core,,1,1
battle_31633519,Battle for Río San Juan de Nicaragua,verified_core,,1,1
battle_46629416,Battle of Alegaon,verified_core,,1,1
battle_446492,Battle of Burkersdorf (1762),verified_core,,1,1
battle_11722623,Battle of Freiberg,verified_core,,1,1
battle_52709341,Battle of Harnaulgarh,verified_core,,1,1
battle_47267604,Battle of Kup,verified_core,,1,1
battle_11723507,Battle of Lutterberg (1762),verified_core,,1,1
battle_66530266,Battle of Makwanpur (1762),verified_core,,1,1
battle_2154748,Battle of Manila (1762),verified_core,,1,1
battle_48519635,Battle of Marvão,verified_core,,1,1
battle_26020991,Battle of Nauheim,verified_core,,1,1
battle_37552804,Battle of Neukalen,verified_core,,1,1
battle_73271613,Battle of Pipli Sahib,verified_core,,1,1
battle_7567032,Battle of Signal Hill,verified_core,,1,1
battle_30706695,Battle of Valencia de Alcántara,verified_core,,1,1
battle_30716245,Battle of Vila Velha,verified_core,,1,1
battle_11731645,Battle of Wilhelmsthal,verified_core,,1,1
battle_73168175,Battle of the Ravi Ford,verified_core,,1,1
battle_16506047,Fantastic War,verified_core,,1,1
battle_16480799,First Cevallos expedition,verified_core,,1,1
battle_24069579,Siege of Almeida (1762),verified_core,,1,1
battle_24138317,Siege of Cassel (1762),verified_core,,1,1
battle_15555763,Siege of Havana,verified_core,,1,1
battle_59998258,Siege of Schweidnitz (1762),verified_core,,1,1
battle_2399518,Battle of Bloody Run,verified_core,,1,1
battle_3362055,Battle of Devil's Hole,verified_core,,1,1
battle_66530548,Battle of Makwanpur (1763),verified_core,,1,1
battle_54667732,Battle of Point Pelee,verified_core,,1,1
battle_47315851,Battle of Sialkot (1763),verified_core,,1,1
battle_68906851,Battle of Thrissur,verified_core,,1,1
battle_60072180,Bengal War,verified_core,,1,1
battle_5366517,Berbice Rebellion,verified_core,,1,1
battle_437415,Pontiac's War,verified_core,,1,1
battle_8986619,Russo-Circassian War,verified_core,,1,1
battle_3557299,Siege of Fort Detroit,verified_core,,1,1
battle_3592883,Siege of Fort Pitt,verified_core,,1,1
battle_56618113,Third Battle of Katwa,verified_core,,1,1
battle_17359566,Battle of Atakpamé,verified_core,,1,1
battle_2406228,Battle of Buxar,verified_core,,1,1
battle_67963276,Battle of Delhi (1764),verified_core,,1,1
battle_73239030,Battle of Qarawal,verified_core,,1,1
battle_48241885,Battle of Sirhind (1764),verified_core,,1,1
battle_74590752,Kandyan–Dutch war (1764–1766),verified_core,,1,1
battle_32300174,Burmese–Siamese War (1765–1767),verified_core,,1,1
battle_28531297,Larache expedition,verified_core,,1,1
battle_78123034,Persian–Dutch War,verified_core,,1,1
battle_30009898,Sino-Burmese War,verified_core,,1,1
battle_28443577,Chuar Rebellion,verified_core,,1,1
battle_63200259,Mapuche uprising of 1766,verified_core,,1,1
battle_75779080,Regulator Movement in North Carolina,verified_core,,1,1
battle_67383600,Siege of Ayutthaya,verified_core,,1,1
battle_30166560,Battle of Goteik Gorge,verified_core,,1,1
battle_37339391,Battle of Kirtipur,verified_core,,1,1
battle_16550108,Battle of Maonda and Mandholi,verified_core,,1,1
battle_66529804,Battle of Sindhuli,verified_core,,1,1
battle_42534252,Battle of Tiruvannamalai,verified_core,,1,1
battle_1134365,First Anglo-Mysore War,verified_core,,1,1
battle_29555817,Siege of Ambur,verified_core,,1,1
battle_345887,Bar Confederation,verified_core,,1,1
battle_27255697,Battle of Borgo,verified_core,,1,1
battle_37369958,Battle of Kathmandu,verified_core,,1,1
battle_37722061,Battle of Lalitpur,verified_core,,1,1
battle_60587032,Battle of Maymyo,verified_core,,1,1
battle_58552293,Battle of Ooscota,verified_core,,1,1
battle_9514049,Louisiana Rebellion of 1768,verified_core,,1,1
battle_28571969,Maratha–Mysore wars,verified_core,,1,1
battle_70380837,Montserrat slave rebellion of 1768,verified_core,,1,1
battle_402734,Russo-Turkish War (1768–1774),verified_core,,1,1
battle_80283926,Apostate War,verified_core,,1,1
battle_37628638,Battle of Bhaktapur,verified_core,,1,1
battle_53251030,Dano-Algerian War,verified_core,,1,1
battle_80502051,Durrani campaign in Khorasan (1769–1770),verified_core,,1,1
battle_35759893,First Carib War,verified_core,,1,1
battle_4401589,Moamoria rebellion,verified_core,,1,1
battle_72881465,Siege of Mazagan (1769),verified_core,,1,1
battle_2953682,Battle of Aspindza,verified_core,,1,1
battle_70349439,Battle of Błonie (1770),verified_core,,1,1
battle_1051822,Battle of Chesma,verified_core,,1,1
battle_4543093,Battle of Kagul,verified_core,,1,1
battle_4542936,Battle of Larga,verified_core,,1,1
battle_1881696,Battle of Nauplia (1770),verified_core,,1,1
battle_2035857,Battle of Vromopigada,verified_core,,1,1
battle_51197431,Battle at the Yadkin River,verified_core,,1,1
battle_33172599,Battle of Alamance,verified_core,,1,1
battle_47301845,Battle of Lake Huleh (1771),verified_core,,1,1
battle_33761190,Battle of Stołowicze,verified_core,,1,1
battle_5622009,"Karl Philipp, Prince of Schwarzenberg",verified_core,,1,1
battle_68135185,Siamese–Vietnamese War (1771–1773),verified_core,,1,1
battle_65954331,Tây Sơn wars,verified_core,,1,1
battle_1882136,Battle of Patras (1772),verified_core,,1,1
battle_57284205,Russian occupations of Beirut,verified_core,,1,1
battle_73534507,Siege of Kunjpura (1772),verified_core,,1,1
battle_13667556,First Rohilla War,verified_core,,1,1
battle_2763050,Pugachev's Rebellion,verified_core,,1,1
battle_74991317,Battle of Chkheri,verified_core,,1,1
battle_78486056,Battle of Jammu (1774),verified_core,,1,1
battle_9073365,Battle of Kazan (1774),verified_core,,1,1
battle_39784722,Battle of Kozludzha,verified_core,,1,1
battle_48302241,Battle of Miranpur Katra,verified_core,,1,1
battle_714505,Battle of Point Pleasant,verified_core,,1,1
battle_62015641,Battle of Tsaritsyn (1774),verified_core,,1,1
battle_77607054,First Portuguese–Ovimbundu War,verified_core,,1,1
battle_608611,Lord Dunmore's War,verified_core,,1,1
battle_25667705,Siege of Melilla (1774–1775),verified_core,,1,1
battle_80081829,Turkish-Crimean Invasion of Kabarda (1774),verified_core,,1,1
battle_771,American Revolutionary War,verified_core,,1,1
battle_163162,Battle of Bunker Hill,verified_core,,1,1
battle_16875049,Battle of Gloucester (1775),verified_core,,1,1
battle_2430486,Battle of Great Bridge,verified_core,,1,1
battle_49610918,Battle of Great Cane Brake,verified_core,,1,1
battle_11161352,Battle of Kemp's Landing,verified_core,,1,1
battle_2224059,Battle of Longue-Pointe,verified_core,,1,1
battle_23291900,Battle of Pachgaon,verified_core,,1,1
battle_322298,Battle of Quebec (1775),verified_core,,1,1
battle_43495370,Battle off Fairhaven,verified_core,,1,1
battle_4321886,Battles of Lexington and Concord,verified_core,,1,1
battle_47767481,Burmese–Siamese War (1775–1776),verified_core,,1,1
battle_337140,Capture of Fort Ticonderoga,verified_core,,1,1
battle_74723912,Dutch–Moroccan War (1775–1777),verified_core,,1,1
battle_1032967,First Anglo-Maratha War,verified_core,,1,1
battle_38677593,Ottoman–Persian War (1775–1776),verified_core,,1,1
battle_56853370,Raid on Charlottetown (1775),verified_core,,1,1
battle_56884366,Raid on Saint John,verified_core,,1,1
battle_56886684,"Raid on Yarmouth, Nova Scotia (1775)",verified_core,,1,1
battle_239035,Siege of Boston,verified_core,,1,1
battle_2227854,Siege of Fort St. Jean,verified_core,,1,1
battle_65880203,Spanish–Algerian War (1775–1785),verified_core,,1,1
battle_34500060,Thompson's War,verified_core,,1,1
battle_25735867,Battle of Block Island,verified_core,,1,1
battle_481086,Battle of Harlem Heights,verified_core,,1,1
battle_34041366,Battle of Lindley's Fort,verified_core,,1,1
battle_218877,Battle of Long Island,verified_core,,1,1
battle_48261019,Battle of Mamaroneck,verified_core,,1,1
battle_3263647,Battle of Moore's Creek Bridge,verified_core,,1,1
battle_1249774,Battle of Pell's Point,verified_core,,1,1
battle_11921960,Battle of Saint-Pierre,verified_core,,1,1
battle_13826321,Battle of Sullivan's Island,verified_core,,1,1
battle_230033,Battle of Trenton,verified_core,,1,1
battle_1428356,Battle of Trois-Rivières,verified_core,,1,1
battle_35183493,Battle of Turtle Gut Inlet,verified_core,,1,1
battle_88383,Battle of Valcour Island,verified_core,,1,1
battle_404509,Battle of White Plains,verified_core,,1,1
battle_1124953,Battle of the Rice Boats,verified_core,,1,1
battle_25140678,First Battle of Terrenate,verified_core,,1,1
battle_1847605,George Washington's crossing of the Delaware River,verified_core,,1,1
battle_484555,Landing at Kip's Bay,verified_core,,1,1
battle_480615,New York and New Jersey campaign,verified_core,,1,1
battle_3135955,Raid of Nassau,verified_core,,1,1
battle_56862271,Raid on Canso (1776),verified_core,,1,1
battle_50485276,Rutherford Light Horse expedition,verified_core,,1,1
battle_16797498,Spanish–Portuguese War (1776–1777),verified_core,,1,1
battle_39204,Battle of Bennington,verified_core,,1,1
battle_2636818,Battle of Bound Brook,verified_core,,1,1
battle_157363,Battle of Brandywine,verified_core,,1,1
battle_15905210,Battle of Cooch's Bridge,verified_core,,1,1
battle_4428079,Battle of Fort Anne,verified_core,,1,1
battle_15905884,Battle of Forts Clinton and Montgomery,verified_core,,1,1
battle_375707,Battle of Germantown,verified_core,,1,1
battle_4511834,Battle of Gloucester (1777),verified_core,,1,1
battle_1277014,Battle of Hubbardton,verified_core,,1,1
battle_7152415,Battle of Matson's Ford,verified_core,,1,1
battle_5814504,Battle of Millstone,verified_core,,1,1
battle_401373,Battle of Oriskany,verified_core,,1,1
battle_563513,Battle of Paoli,verified_core,,1,1
battle_218910,Battle of Princeton,verified_core,,1,1
battle_37826470,Battle of Punk Hill,verified_core,,1,1
battle_8941653,Battle of Red Bank,verified_core,,1,1
battle_15824799,Battle of Ridgefield,verified_core,,1,1
battle_46258005,Battle of Saunshi,verified_core,,1,1
battle_31892665,Battle of Setauket,verified_core,,1,1
battle_9728727,Battle of Short Hills,verified_core,,1,1
battle_11922183,Battle of Staten Island,verified_core,,1,1
battle_5237607,Battle of Thomas Creek,verified_core,,1,1
battle_2482150,Battle of the Assunpink Creek,verified_core,,1,1
battle_9558981,Battle of the Clouds,verified_core,,1,1
battle_56939322,Battle off Yarmouth (1777),verified_core,,1,1
battle_67425,Battles of Saratoga,verified_core,,1,1
battle_5724586,Forage War,verified_core,,1,1
battle_8813495,Meigs Raid,verified_core,,1,1
battle_25258843,Siege of Fort Henry (1777),verified_core,,1,1
battle_20396240,Siege of Fort Mifflin,verified_core,,1,1
battle_448121,Siege of Fort Ticonderoga (1777),verified_core,,1,1
battle_10778278,Valley Forge,verified_core,,1,1
battle_45154359,Anglo-French War (1778–1783),verified_core,,1,1
battle_768062,Battle of Alligator Creek Bridge,verified_core,,1,1
battle_8088154,Battle of Barren Hill,verified_core,,1,1
battle_3617264,Battle of Chestnut Neck,verified_core,,1,1
battle_5818228,Battle of Cobleskill,verified_core,,1,1
battle_1815799,Battle of Crooked Billet,verified_core,,1,1
battle_44391708,Battle of Edgar's Lane,verified_core,,1,1
battle_45458109,Battle of Ghartiskari,verified_core,,1,1
battle_241429,Battle of Monmouth,verified_core,,1,1
battle_5631137,Battle of Quinton's Bridge,verified_core,,1,1
battle_3723555,Battle of Rhode Island,verified_core,,1,1
battle_2921872,Battle of St. Lucia,verified_core,,1,1
battle_600420,Battle of Ushant (1778),verified_core,,1,1
battle_1131096,Battle of Wyoming,verified_core,,1,1
battle_31885506,Battle off Barbados,verified_core,,1,1
battle_56865184,"Battle off Liverpool, Nova Scotia (1778)",verified_core,,1,1
battle_3925017,Carleton's Raid,verified_core,,1,1
battle_70565719,Lao–Siamese War (1778–1779),verified_core,,1,1
battle_1217063,Mount Hope Bay raids,verified_core,,1,1
battle_23026600,Siege of Pondicherry (1778),verified_core,,1,1
battle_80789548,Siege of Rasulnagar,verified_core,,1,1
battle_503189,War of the Bavarian Succession,verified_core,,1,1
battle_38566753,Action of 6 October 1779,verified_core,,1,1
battle_15906537,Battle of Beaufort,verified_core,,1,1
battle_9472653,Battle of Brier Creek,verified_core,,1,1
battle_3264244,Battle of Chillicothe,verified_core,,1,1
battle_14037325,Battle of Flamborough Head,verified_core,,1,1
battle_2748443,Battle of Grenada,verified_core,,1,1
battle_46214247,Battle of Guadeloupe (1779),verified_core,,1,1
battle_2678855,Battle of Kettle Creek,verified_core,,1,1
battle_25298480,Battle of Lake Pontchartrain,verified_core,,1,1
battle_14101603,Battle of Martinique (1779),verified_core,,1,1
battle_2011665,Battle of Minisink,verified_core,,1,1
battle_82139663,Battle of Moca (1779),verified_core,,1,1
battle_444428,Battle of Newtown,verified_core,,1,1
battle_30707277,Battle of Norwalk,verified_core,,1,1
battle_3273283,Battle of Paulus Hook,verified_core,,1,1
battle_69516044,Battle of Rohtas (1779),verified_core,,1,1
battle_75030522,Battle of Rukhi,verified_core,,1,1
battle_22683002,Battle of San Fernando de Omoa,verified_core,,1,1
battle_5247472,Battle of Stono Ferry,verified_core,,1,1
battle_625395,Battle of Stony Point,verified_core,,1,1
battle_53135612,Battle of Van Creek,verified_core,,1,1
battle_81999244,Battle of Zuckmantel,verified_core,,1,1
battle_2630953,Capture of Fort Bute,verified_core,,1,1
