"row_number","wikipedia_title","battle_id","status","issue_count","internal_issue_count","stable_mismatch_count","diagnostic_mismatch_count","issue_types","stable_mismatch_fields","diagnostic_mismatch_fields","live_title","live_pageid","live_fetch_mode","notes"
"2311","Mongol invasion of India (1306)","battle_48477586","needs_review","32","2","22","8","battle_id_source_title_mismatch|rejected_candidate","date_raw|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|strength_side_a_min|strength_side_a_max|casualties_side_a_min|casualties_side_a_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Mongol invasion of India (1306)","48477586","full_parse_fallback",""
"2319","Alauddin Khalji's conquest of Devagiri","battle_55089133","needs_review","16","1","11","4","rejected_candidate","date_raw|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Alauddin Khalji's conquest of Devagiri","55089133","full_parse_fallback",""
"2353","Battle of Gransee","battle_53466151","needs_review","5","1","0","4","invalid_result_type","","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Gransee","53466151","wikitext_batch",""
"2387","Tughlaq conquest of Bengal","battle_81233043","needs_review","25","1","16","8","rejected_candidate","date_raw|start_date|end_date|year|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Tughlaq conquest of Bengal","81233043","full_parse_fallback",""
"2401","Tver Uprising of 1327","battle_42213577","needs_review","21","1","16","4","rejected_candidate","date_raw|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_b_raw|strength_side_b_min|strength_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Tver Uprising of 1327","42213577","full_parse_fallback",""
"2412","Battle of Velbazhd","battle_3446320","needs_review","18","0","13","5","","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Velbazhd","3446320","wikitext_batch",""
"2449","Pilėnai","battle_1227381","needs_review","5","1","0","4","invalid_result_type","","list_page_origin|parent_list_page|discovery_root|source_family","Pilėnai","1227381","wikitext_batch",""
"2467","Battle of Río Salado","battle_1974450","needs_review","17","0","12","5","","location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Río Salado","1974450","wikitext_batch",""
"2488","Battle of Stephaniana","battle_17781585","needs_review","11","0","6","5","","location_raw|location_normalized|result_raw|result_normalized|result_type|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Stephaniana","17781585","wikitext_batch",""
"2521","Battle of Santolo","battle_42217845","needs_review","1","1","0","0","invalid_result_type","","","Battle of Santolo","42217845","wikitext_batch",""
"2566","Black Monday (1360)","battle_49184648","needs_review","28","1","23","4","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|casualties_side_a_min|casualties_side_a_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Black Monday (1360)","49184648","full_parse_fallback",""
"2621","Battle of the Vozha River","battle_16631818","needs_review","20","1","14","5","missing_commanders","location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_2_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of the Vozha River","16631818","wikitext_batch",""
"2625","Revolt of Ghent (1379–1385)","battle_68395750","needs_review","23","2","13","8","battle_id_source_title_mismatch|rejected_candidate","date_raw|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Revolt of Ghent (1379–1385)","68395750","full_parse_fallback",""
"2628","Battle of Kulikovo","battle_33752454","needs_review","19","0","14","5","","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Kulikovo","33752454","wikitext_batch",""
"2664","Battle of Radcot Bridge","battle_7661380","needs_review","1","1","0","0","invalid_result_type","","","Battle of Radcot Bridge","7661380","wikitext_batch",""
"2686","Battle of the Terek River","battle_9231062","needs_review","13","0","8","5","","location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of the Terek River","9231062","wikitext_batch",""
"2690","Turkish–Venetian wars","battle_82035372","needs_review","20","2","8","10","missing_field|suspicious_commander_count","war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Turkish–Venetian wars","82035372","wikitext_batch",""
"2694","Sack of Delhi (1398)","battle_75028894","needs_review","33","2","23","8","battle_id_source_title_mismatch|rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Sack of Delhi (1398)","75028894","full_parse_fallback",""
"2714","Siege of Smyrna","battle_53789453","needs_review","10","1","3","6","missing_field","result_raw|result_normalized|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|extraction_confidence","Siege of Smyrna","53789453","wikitext_batch",""
"2731","Battle of Tuiteam Tarbhach","battle_12629597","needs_review","9","1","3","5","invalid_result_type","location_raw|location_normalized|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Tuiteam Tarbhach","12629597","wikitext_batch",""
"2749","Battle of Harlaw","battle_423946","needs_review","1","1","0","0","invalid_result_type","","","Battle of Harlaw","423946","wikitext_batch",""
"2782","Battle of Tábor","battle_67346841","needs_review","8","2","2","4","invalid_result_type|missing_commanders","latitude|longitude","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Tábor","67346841","wikitext_batch",""
"2801","Battle of Hořice","battle_3559521","needs_review","1","1","0","0","invalid_result_type","","","Battle of Hořice","3559521","wikitext_batch",""
"2840","Battle of Patay","battle_1830140","needs_review","18","0","13","5","","location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Patay","1830140","wikitext_batch",""
"2848","Fall of Angkor","battle_49316894","needs_review","26","1","17","8","rejected_candidate","date_raw|start_date|end_date|year|century|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Fall of Angkor","49316894","full_parse_fallback",""
"2877","Battle of Belyov","battle_62139606","needs_review","16","0","11","5","","location_raw|location_normalized|result_raw|result_normalized|result_type|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_b_min|strength_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Belyov","62139606","wikitext_batch",""
"2889","Siege of Smederevo (1439)","battle_81621642","needs_review","6","2","0","4","battle_id_source_title_mismatch|invalid_result_type","","page_type_confidence|classification_notes|acceptance_reason|categories","Siege of Smederevo (1439)","81621642","wikitext_batch",""
"2929","Ayutthaya invasions of the Malacca Sultanate","battle_79365403","needs_review","32","1","23","8","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Ayutthaya invasions of the Malacca Sultanate","79365403","full_parse_fallback",""
"2931","Battle of Damghan (1447)","battle_38454539","needs_review","10","1","4","5","invalid_result_type","location_raw|location_normalized|commander_side_a_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Damghan (1447)","38454539","wikitext_batch",""
"2979","Battle of Arkinholm","battle_11715593","needs_review","10","1","4","5","invalid_result_type","location_raw|location_normalized|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Arkinholm","11715593","wikitext_batch",""
