battle_id,battle_name,year,war_name,commander_name_raw,commander_name_normalized,commander_wikipedia_url,side,belligerent,battle_result_for_commander,role_in_battle,opposing_commander_names_raw,location_normalized,strength_side_raw,strength_enemy_raw,casualties_side_raw,casualties_enemy_raw,source_url,parse_notes,identity_confidence,recovery_source,recovery_side_raw_text
battle_39784722,Battle of Kozludzha,1774,the Russo-Turkish War of 1768–1774,Abdul-Rezak Pasha,Abdul-Rezak Pasha,https://en.wikipedia.org/wiki/Abdul-Rezak_Pasha,side_a,Ottoman Empire,unknown,,,"near the village of Kozludzha,—now Suvorovo,—Ottoman Bulgaria (part of the Empire)","40,000","8,000","3,000 29 guns 107 standards",209,https://en.wikipedia.org/wiki/Battle_of_Kozludzha,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Abdul-Rezak Pasha
battle_481086,Battle of Harlem Heights,1776,the New York and New Jersey campaign,Alexander Leslie,Alexander Leslie,https://en.wikipedia.org/wiki/Alexander_Leslie_%28General%29,side_b,Kingdom of Great Britain,unknown,,,"Morningside Heights, Manhattan, New York","<1,600","<1,800",14 killed 157 wounded,30 killed 100 wounded,https://en.wikipedia.org/wiki/Battle_of_Harlem_Heights,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Kingdom of Great Britain Alexander Leslie Kingdom of Great Britain William Howe
battle_48261019,Battle of Mamaroneck,1776,the American Revolutionary War,Robert Rogers,Robert Rogers,https://en.wikipedia.org/wiki/Robert_Rogers_%28soldier%29,side_b,Kingdom of Great Britain,unknown,,,"Mamaroneck, Westchester County, New York",400 men,750 men,30 killed or wounded 36 captured,3 killed 12 wounded,https://en.wikipedia.org/wiki/Battle_of_Mamaroneck,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Kingdom of Great Britain Robert Rogers
battle_768062,Battle of Alligator Creek Bridge,1778,the American Revolutionary War,James Screven,James Screven,https://en.wikipedia.org/wiki/James_Screven,side_a,United States United States,unknown,,,"near present-day Callahan, Florida, United States",100 cavalry 100 militia,700 infantry 100 Loyalist militia,9 killed Unknown wounded Unknown captured,5 killed Unknown wounded None captured,https://en.wikipedia.org/wiki/Battle_of_Alligator_Creek_Bridge,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,James Screven
battle_796655,Battle of Pollilur (1780),1780,the Second Anglo-Mysore War,William Baille,William Baille,https://en.wikipedia.org/wiki/William_Baille,side_b,East India Company,unknown,,,"Pullalur, Kanchipuram","3,853","11,000 in total","2,016 killed 1,000 captured",Unknown,https://en.wikipedia.org/wiki/Battle_of_Pollilur_%281780%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,East India Company William Baille
battle_61237155,1781 revolt in Bihar,1781,1781 revolt in Bihar,John Crawfurd,John Crawfurd,https://en.wikipedia.org/wiki/John_Crawfurd,side_a,British East India Company,victory,,,Western and Southern Bihar,Unknown,"20,000 under Fateh Bahadur Shahi 15,000 under Narain Singh 4,000 matchlock men under Akbar Ali",,,https://en.wikipedia.org/wiki/1781_revolt_in_Bihar,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,John Crawfurd Captain Powell
battle_2921407,Battle of Dogger Bank (1781),1781,the Fourth Anglo-Dutch War,Hyde Parker,Hyde Parker,https://en.wikipedia.org/wiki/Hyde_Parker_%28Royal_Navy_officer%2C_born_1739%29,side_a,Kingdom of Great Britain,unknown,,,"Dogger Bank, North Sea","7 ships of the line 5 frigates 1 cutter 3,500 menVan Nimwegen 2023 442 gunsVan Nimwegen 2023","7 ships of the line 6 frigates 2,600 menVan Nimwegen 2023 408 gunsVan Nimwegen 2023",104 killed 339 wounded,142 killed 403 wounded 1 ship of the line sunk,https://en.wikipedia.org/wiki/Battle_of_Dogger_Bank_%281781%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Kingdom of Great Britain Hyde Parker
battle_36771,Battle of the Chesapeake,1781,the American War of Independence and Siege of Yorktown (1781),Thomas Graves,Thomas Graves,https://en.wikipedia.org/wiki/Thomas_Graves_%28Royal_Navy_officer%2C_died_1814%29,side_b,Kingdom of Great Britain,unknown,,,"off the Virginia Capes, Atlantic Ocean","19 ships of the line with 1,410 guns","24 ships of the line with 1,542 guns",90 killed 246 wounded 5 ships damaged 1 ship scuttled,220 killed or wounded 2 ships damaged,https://en.wikipedia.org/wiki/Battle_of_the_Chesapeake,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Kingdom of Great Britain Thomas Graves
battle_26341166,Shirley's Gold Coast expedition,1781,the Fourth Anglo-Dutch War,Thomas Shirley,Thomas Shirley,https://en.wikipedia.org/wiki/Thomas_Shirley_%28Royal_Navy_officer%29,side_a,Kingdom of Great Britain,unknown,,,West African coast,4 Warships 500–600 Soldiers,"2,000",Unknown,4 forts captured 1 store ship captured,https://en.wikipedia.org/wiki/Shirley%27s_Gold_Coast_expedition,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Kingdom of Great Britain Adam Mackenzie Kingdom of Great Britain Thomas Shirley
battle_39315178,Oman–Zanzibar war,1784,the Omani Colonization of Africa,Hilal bin Ahmad,Hilal bin Ahmad,https://en.wikipedia.org/wiki/Hilal_bin_Ahmad,side_a,Omani Empire,unknown,,,Zanzibar Archipelago,,,,,https://en.wikipedia.org/wiki/Oman%E2%80%93Zanzibar_war,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Hilal bin Ahmad
battle_1900348,Battle of Kilcullen,1798,the United Irishmen Rebellion,Ralph Dundas,Ralph Dundas,https://en.wikipedia.org/wiki/Ralph_Dundas,side_b,Kingdom of Ireland Government,unknown,,,"Kilcullen, County Kildare",220,"200–1,000",40,150,https://en.wikipedia.org/wiki/Battle_of_Kilcullen,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Ralph Dundas
battle_49087429,Battles of Batočina and Jagodina,1804,the First Serbian Uprising,Kučuk-Alija,Pursuit of Kučuk-Alija,https://en.wikipedia.org/wiki/Pursuit_of_Ku%C4%8Duk-Alija,side_b,Jeniceru-karogs.svg Dahije Ottoman Empire Ottoman city garrison,unknown,,,"Batočina, Ćuprija and Jagodina, Ottoman Empire (today Serbia)","1,000–2,000",600+,700+ killed,"150+ killed, 50+ wounded, and 20 captured",https://en.wikipedia.org/wiki/Battles_of_Bato%C4%8Dina_and_Jagodina,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Kučuk-Alija Tosun-aga Husein Ganić Alija Gušanac
battle_38855,Battle of Trafalgar,1805,the Trafalgar campaign of the War of the Third Coalition,Horatio Nelson,Horatio Nelson,https://en.wikipedia.org/wiki/Horatio_Nelson,side_a,UKGBI,unknown,,,"Off Cape Trafalgar, Atlantic Ocean",27 ships of the line 4 frigates 1 schooner 1 cutterGoodwin 2002,33 ships of the line 5 frigates 2 brigsGoodwin 2002,"458 killed 1,208 woundedAdkin 2005","4,395 killed 2,541 wounded 7,000–8,000 captured 17 ships of the line captured 1 ship of the line destroyedAdkins 2004",https://en.wikipedia.org/wiki/Battle_of_Trafalgar,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,UKGBI Horatio Nelson UKGBI Cuthbert Collingwood
battle_29065406,Battle of Saltholm,1808,the Gunboat War,Johan Krieger,Johan Krieger,https://en.wikipedia.org/wiki/Johan_Krieger,side_a,Denmark Denmark–Norway,unknown,,,"Off Saltholm, Øresund",21 gunboats 7 mortar boats,3 brigs 1 bomb ketch 70 merchant ships,Unknown,1 brig captured 12-13 merchant ships captured,https://en.wikipedia.org/wiki/Battle_of_Saltholm,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Johan Krieger
battle_29065406,Battle of Saltholm,1808,the Gunboat War,George Wood,George Wood,https://en.wikipedia.org/wiki/George_Wood_%28Royal_Navy_officer%29,side_b,UKGBI,unknown,,,"Off Saltholm, Øresund",3 brigs 1 bomb ketch 70 merchant ships,21 gunboats 7 mortar boats,1 brig captured 12-13 merchant ships captured,Unknown,https://en.wikipedia.org/wiki/Battle_of_Saltholm,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,George Wood
battle_14420714,Battle of Silda,1810,the Gunboat War,Gabriel Heiberg,Gabriel Heiberg,https://en.wikipedia.org/wiki/Gabriel_Heiberg,side_b,Denmark Denmark-Norway,unknown,,,"Silda, Norway",2 schooners 1 gunboat,2 frigates,4 killed 1 schooner captured 1 gunboat scuttled,Unknown,https://en.wikipedia.org/wiki/Battle_of_Silda,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Gabriel Heiberg
battle_39025198,Siege of Cattaro,1813,the Adriatic Campaign of the Napoleonic Wars,Jean-Joseph Gauthier,Jean-Joseph Gauthier,https://en.wikipedia.org/wiki/Jean-Joseph_Gauthier,side_b,First French Empire,unknown,,,"Cattaro, Illyrian Provinces",600,800 1 frigate 1 brig 3 gunboats,600 captured,20 killed and wounded,https://en.wikipedia.org/wiki/Siege_of_Cattaro,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,First French Empire Jean-Joseph Gauthier
battle_22729979,Siege of Caxias,1823,the Brazilian War of Independence,João José da Cunha Fidié,João José da Cunha Fidié,https://en.wikipedia.org/wiki/Jo%C3%A3o_Jos%C3%A9_da_Cunha_Fidi%C3%A9,side_b,Kingdom of Portugal,unknown,,,"Caxias, Maranhão, Brazil","At the beginning: ~1,600Varnhagen 1972 At the end: 700Varnhagen 1972","8,000Varnhagen 1972",Unknown,Unknown,https://en.wikipedia.org/wiki/Siege_of_Caxias,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,João José da Cunha Fidié
battle_17296726,First Battle of Arquijas,1834,First Carlist War,Tomás de Zumalacárregui,Tomás de Zumalacárregui,https://en.wikipedia.org/wiki/Tom%C3%A1s_de_Zumalac%C3%A1rregui,side_a,Carlists supporting Infante Carlos of Spain,unknown,,,"Arquijas, Navarre, Spain",,,"1,000 wounded; 300 dead","1,300 casualties",https://en.wikipedia.org/wiki/First_Battle_of_Arquijas,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Tomás de Zumalacárregui General Ituralde
battle_17296726,First Battle of Arquijas,1834,First Carlist War,Luis Fernández de Córdova,Luis Fernández de Córdova,https://en.wikipedia.org/wiki/Luis_Fern%C3%A1ndez_de_C%C3%B3rdova,side_b,Liberals (Isabelinos or Cristinos) supporting Isabella II of Spain and her regent mother Maria Christina,unknown,,,"Arquijas, Navarre, Spain",,,"1,300 casualties","1,000 wounded; 300 dead",https://en.wikipedia.org/wiki/First_Battle_of_Arquijas,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Luis Fernández de Córdova Marcelino de Oraá Lecumberri
battle_17296726,First Battle of Arquijas,1834,First Carlist War,Marcelino de Oraá Lecumberri,Marcelino de Oraá Lecumberri,https://en.wikipedia.org/wiki/Marcelino_de_Ora%C3%A1_Lecumberri,side_b,Liberals (Isabelinos or Cristinos) supporting Isabella II of Spain and her regent mother Maria Christina,unknown,,,"Arquijas, Navarre, Spain",,,"1,300 casualties","1,000 wounded; 300 dead",https://en.wikipedia.org/wiki/First_Battle_of_Arquijas,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Luis Fernández de Córdova Marcelino de Oraá Lecumberri
battle_16934350,Battle of Mendigorría,1835,First Carlist War,Vicente González Moreno,Vicente González Moreno,https://en.wikipedia.org/wiki/Vicente_Gonz%C3%A1lez_Moreno,side_a,Carlists supporting Infante Carlos of Spain,unknown,,,"Mendigorría, Navarre, Spain","24,000","36,000","1,500","1,000",https://en.wikipedia.org/wiki/Battle_of_Mendigorr%C3%ADa,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Vicente González Moreno Bruno Villareal
battle_16934350,Battle of Mendigorría,1835,First Carlist War,Baldomero Espartero,Baldomero Espartero,https://en.wikipedia.org/wiki/Baldomero_Espartero,side_b,Liberals (Isabelinos or Cristinos) supporting Isabella II of Spain and her regent mother Maria Christina,unknown,,,"Mendigorría, Navarre, Spain","36,000","24,000","1,000","1,500",https://en.wikipedia.org/wiki/Battle_of_Mendigorr%C3%ADa,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Luis Fernández de Córdova Baldomero Espartero Diego de Leon
battle_6232809,Battle of Aranzueque,1837,First Carlist War,Baldomero Espartero,Baldomero Espartero,https://en.wikipedia.org/wiki/Baldomero_Espartero,side_b,Liberals (Isabelinos or Cristinos) supporting Isabella II of Spain and her regent mother Maria Christina,unknown,,,"Aranzueque, province of Guadalajara, Spain",,,,,https://en.wikipedia.org/wiki/Battle_of_Aranzueque,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Baldomero Espartero
battle_74118831,Siege of Akmolinsk (1838),1838,Kenesary's Rebellion,Kenesary Qasymov,Kenesary Qasymov,https://en.wikipedia.org/wiki/Kenesary_Qasymov,side_a,Kazakh Khanate,unknown,,,"Akmolinsk Fortress (present-day Astana, Kazakhstan)","Kazakh Khanate 2,000",Russian Empire 500,Kazakh Khanate 250 killed,,https://en.wikipedia.org/wiki/Siege_of_Akmolinsk_%281838%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Kazakh Khanate Kenesary Qasymov Kazakh Khanate Agybai Batyr Kazakh Khanate Iman Dulatuli Kazakh Khanate Nauryzbai Qasymov Kazakh Khanate Basygara Batyr
battle_16935619,Battle of Ramales,1839,First Carlist War,Rafael Maroto,Rafael Maroto,https://en.wikipedia.org/wiki/Rafael_Maroto,side_a,Carlists supporting Infante Carlos of Spain,unknown,,,"Ramales de la Victoria, Cantabria, Spain",,,988,835,https://en.wikipedia.org/wiki/Battle_of_Ramales,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Rafael Maroto
battle_16935619,Battle of Ramales,1839,First Carlist War,Baldomero Espartero,Baldomero Espartero,https://en.wikipedia.org/wiki/Baldomero_Espartero,side_b,Liberals (Isabelinos or Cristinos) supporting Isabella II of Spain and her regent mother Maria Christina,unknown,,,"Ramales de la Victoria, Cantabria, Spain",,,835,988,https://en.wikipedia.org/wiki/Battle_of_Ramales,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Baldomero Espartero
battle_43635346,Siege of Tampico,1839,Mexican Federalist War,Ignacio Escalada,Ignacio Escalada,https://en.wikipedia.org/wiki/Ignacio_Escalada,side_b,Insurgents,unknown,,,"Tampico, Tamaulipas",Unknown,Unknown,Unknown,Unknown,https://en.wikipedia.org/wiki/Siege_of_Tampico,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Ignacio Escalada
battle_41987350,Battle of One Tree Hill,1843,"Upper Brisbane–Lockyer campaign, War of Southern Queensland",Multuggerah,Multuggerah,https://en.wikipedia.org/wiki/Multuggerah,side_b,Ugarapul people,unknown,,,"Tabletop Mountain (then known as ""One Tree Hill""), Darling Downs, Queensland, Australia.",Over 100,18 (35–50 reinforcements for counterattack),"Unknown, a couple killed and wounded","Unknown, mostly wounded",https://en.wikipedia.org/wiki/Battle_of_One_Tree_Hill,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Multuggerah
battle_43418632,Battle of Gdów,1846,Kraków Uprising,Jakub Suchorzewski,Jakub Suchorzewski,https://en.wikipedia.org/wiki/Jakub_Suchorzewski,side_a,Polish insurgents,unknown,,,Gdów,380 insurgents 260 infantry 120 cavalry,482 soldiers 327 infantry 155 cavalry,154 killed 20 prisoners,Two Austrian cavalrymen taken prisoner briefly One horse wounded in the leg,https://en.wikipedia.org/wiki/Battle_of_Gd%C3%B3w,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Jakub Suchorzewski
battle_74439936,Battle of Friedau,1848,the Hungarian Revolution of 1848,Perczel,Mór Perczel,https://en.wikipedia.org/wiki/M%C3%B3r_Perczel,side_a,Hungary 23px,unknown,,,"Friedau, Duchy of Styria, Habsburg monarchy, today Ormož, Slovenia","4,935 men 525 horses 12 cannons","1,681 + ? men 324 + ? horses 6 cannons",1 dead 12 wounded 2 missing or captured 2 horses,1 dead 8 wounded 27 (47) missing or captured 6 horses,https://en.wikipedia.org/wiki/Battle_of_Friedau,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Perczel
battle_74434459,Battle of Letenye,1848,the Hungarian Revolution of 1848,Perczel,Mór Perczel,https://en.wikipedia.org/wiki/M%C3%B3r_Perczel,side_a,Hungary 23px,unknown,,,"Letenye, Zala County, Kingdom of Hungary","3,409+? men 297 horses 8 cannons","~2,400 men 2 cannons",3 dead 4 wounded,743 captured,https://en.wikipedia.org/wiki/Battle_of_Letenye,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Perczel
battle_73784607,Battle of Moson,1848,the Hungarian Revolution of 1848,Jelačić,Josip Jelačić,https://en.wikipedia.org/wiki/Josip_Jela%C4%8Di%C4%87,side_b,Austria,unknown,,,"Mosonmagyaróvár, Moson County, Kingdom of Hungary","~1,000 men 2 batteries","~1,000 men 1 ½ batteries",Many men dead 1 man captured many horses killed,0,https://en.wikipedia.org/wiki/Battle_of_Moson,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Jelačić
battle_3361926,Battle of Mór,1848,the Hungarian Revolution of 1848,Perczel,Mór Perczel,https://en.wikipedia.org/wiki/M%C3%B3r_Perczel,side_a,Hungary,unknown,,,"Mór, Fejér County, Kingdom of Hungary","6,452+? men 880+? horses 26 cannons","5,682+? men 2,757+? horses 18 cannons","100–310 dead 107 wounded 2,200–2,510 missing or prisoner 5 (6–7) cannons",Total: 80 men 10–37 horses,https://en.wikipedia.org/wiki/Battle_of_M%C3%B3r,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Perczel
battle_3361926,Battle of Mór,1848,the Hungarian Revolution of 1848,Jelačić,Josip Jelačić,https://en.wikipedia.org/wiki/Josip_Jela%C4%8Di%C4%87,side_b,Austria Croatia,unknown,,,"Mór, Fejér County, Kingdom of Hungary","5,682+? men 2,757+? horses 18 cannons","6,452+? men 880+? horses 26 cannons",Total: 80 men 10–37 horses,"100–310 dead 107 wounded 2,200–2,510 missing or prisoner 5 (6–7) cannons",https://en.wikipedia.org/wiki/Battle_of_M%C3%B3r,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Jelačić Ottinger
battle_3361926,Battle of Mór,1848,the Hungarian Revolution of 1848,Ottinger,Ferenc Ottinger,https://en.wikipedia.org/wiki/Ferenc_Ottinger,side_b,Austria Croatia,unknown,,,"Mór, Fejér County, Kingdom of Hungary","5,682+? men 2,757+? horses 18 cannons","6,452+? men 880+? horses 26 cannons",Total: 80 men 10–37 horses,"100–310 dead 107 wounded 2,200–2,510 missing or prisoner 5 (6–7) cannons",https://en.wikipedia.org/wiki/Battle_of_M%C3%B3r,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Jelačić Ottinger
battle_25371927,Battle of Schwechat,1848,the Hungarian Revolution of 1848,Guyon,Richard Guyon,https://en.wikipedia.org/wiki/Richard_Guyon,side_a,Hungary,unknown,,,"Schwechat, near Vienna, Austria","27,655 men 82 cannons","33,000 men 75 cannons",200–800,22 dead 59/62 wounded 8/12 missing,https://en.wikipedia.org/wiki/Battle_of_Schwechat,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Móga Görgey Guyon
battle_50230488,Skirmish of Oversø,1848,the First Schleswig War,Mecklenburg-Schwerin,Grand Duchy of Mecklenburg-Schwerin,https://en.wikipedia.org/wiki/Grand_Duchy_of_Mecklenburg-Schwerin,side_a,Kingdom of Hanover Mecklenburg-Schwerin,unknown,,,"near Flensburg, Southern Schleswig","10,000",2 jager corps 5 dragoon regiments 2 guns,Minimal,4 killed 26 wounded,https://en.wikipedia.org/wiki/Skirmish_of_Overs%C3%B8,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Kingdom of Hanover Hugh Halkett Mecklenburg-Schwerin da
battle_74696519,Battle of Cegléd,1849,the Hungarian Revolution of 1848,Perczel,Mór Perczel,https://en.wikipedia.org/wiki/M%C3%B3r_Perczel,side_a,Hungary,unknown,,,"Cegléd, Pest-Pilis-Solt-Kiskun County, Kingdom of Hungary","17,839 men (in reality only the cavalry and artillery of the Hungarians participated in the battle: ~2,500 men) 66 cannons","2,762 men 18 cannons",1 dead 2 wounded,6 dead 15 wounded 22 missing or captured 78 horses (these are the aggregated numbers of the Austrian losses of the First Battle of Szolnok and the Battle of Cegléd),https://en.wikipedia.org/wiki/Battle_of_Cegl%C3%A9d,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Perczel
battle_73883449,Battle of Cibakháza,1849,the Hungarian Revolution of 1848,Ottinger,Ferenc Ottinger,https://en.wikipedia.org/wiki/Ferenc_Ottinger,side_b,Austria 23px,unknown,,,"Cibakháza, Szolnok County, Kingdom of Hungary","3,257 men 12 cannons","4,450 men 17 cannons","41 dead, 27 wounded, 11 missing and captured","Total: 28 dead, 30 wounded",https://en.wikipedia.org/wiki/Battle_of_Cibakh%C3%A1za,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Ottinger
battle_52636191,Battle of Csorna,1849,the Hungarian Revolution of 1848,Kmety,György Kmety,https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Kmety,side_a,Hungary,unknown,,,"around and in Csorna, Kingdom of Hungary","5,002 17 cannons","2,690 8 cannons Did not participate: 2,026 men 3 cannons",215–271 killed or wounded,258 killed or wounded,https://en.wikipedia.org/wiki/Battle_of_Csorna,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Kmety
battle_36288379,Battle of Debrecen (1849),1849,the Hungarian Revolution of 1848,Paskevich,Ivan Paskevich,https://en.wikipedia.org/wiki/Ivan_Paskevich,side_b,Russia,victory,,,"Debrecen, Hungary","Total: 62,427 men, 301 cannons II. corps: 22,312 men (113 infantry companies, 33 cavalry companies) 122 cannons III. corps: 27,236 men (116 infantry companies, 44 cavalry companies) 112 cannons Other units: 12,879 men (59 infantry companies, 26 cavalry companies) 67 cannons","Total: 11,338 men, 47 cannons I. corps: 8,838 men (61 infantry companies, 12 cavalry companies) 43 cannons Division of Col. János Korponay: 2,500 men (6+? infantry companies, 1 1/2 cavalry companies) 4 cannons","Total: 337 men (60 dead, 277 wounded) 205 wounded","~1,901 men (dead, wounded and missing) 8 cannons",https://en.wikipedia.org/wiki/Battle_of_Debrecen_%281849%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Paskevich Russian Empire Pavel Jakovlevich Kupriyanov
battle_58566463,Battle of Győr (1849),1849,the Hungarian Revolution of 1848,Poeltenberg,Ernő Poeltenberg,https://en.wikipedia.org/wiki/Ern%C5%91_Poeltenberg,side_a,Hungary,unknown,,,"around and in Győr, Kingdom of Hungary","Total: 12,380 men -VII. corps: 10,566 46 cannons -Detached units of the VIII. corps: 1,832 4 cannons Did not participate: -the Kmety-division: 5,492 17 cannons -II. corps: 5,925 37 cannonsHermann 2004","Total: 64,448 men -I. corps: 18,523 -III. corps: 17,165 -IV. (reserve) corps: 15,549 -a cavalry division: 4,254 -Panyutyin-division: 11,672 -Other units: 2,187 -270 cannons Did not participate: - the Gerstner brigade: 4,902 6 cannons",Total: 479 men 33 dead 73 wounded 373 missing 112 horses 3 cannonsHermann 2004,Total: 131 men 16 dead 50 wounded 65 missingHermann 2004,https://en.wikipedia.org/wiki/Battle_of_Gy%C5%91r_%281849%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Poeltenberg Görgey Kmety
battle_58566463,Battle of Győr (1849),1849,the Hungarian Revolution of 1848,Kmety,György Kmety,https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Kmety,side_a,Hungary,unknown,,,"around and in Győr, Kingdom of Hungary","Total: 12,380 men -VII. corps: 10,566 46 cannons -Detached units of the VIII. corps: 1,832 4 cannons Did not participate: -the Kmety-division: 5,492 17 cannons -II. corps: 5,925 37 cannonsHermann 2004","Total: 64,448 men -I. corps: 18,523 -III. corps: 17,165 -IV. (reserve) corps: 15,549 -a cavalry division: 4,254 -Panyutyin-division: 11,672 -Other units: 2,187 -270 cannons Did not participate: - the Gerstner brigade: 4,902 6 cannons",Total: 479 men 33 dead 73 wounded 373 missing 112 horses 3 cannonsHermann 2004,Total: 131 men 16 dead 50 wounded 65 missingHermann 2004,https://en.wikipedia.org/wiki/Battle_of_Gy%C5%91r_%281849%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Poeltenberg Görgey Kmety
battle_58566463,Battle of Győr (1849),1849,the Hungarian Revolution of 1848,Haynau,Julius Jacob von Haynau,https://en.wikipedia.org/wiki/Julius_Jacob_von_Haynau,side_b,Austria Russia,unknown,,,"around and in Győr, Kingdom of Hungary","Total: 64,448 men -I. corps: 18,523 -III. corps: 17,165 -IV. (reserve) corps: 15,549 -a cavalry division: 4,254 -Panyutyin-division: 11,672 -Other units: 2,187 -270 cannons Did not participate: - the Gerstner brigade: 4,902 6 cannons","Total: 12,380 men -VII. corps: 10,566 46 cannons -Detached units of the VIII. corps: 1,832 4 cannons Did not participate: -the Kmety-division: 5,492 17 cannons -II. corps: 5,925 37 cannonsHermann 2004",Total: 131 men 16 dead 50 wounded 65 missingHermann 2004,Total: 479 men 33 dead 73 wounded 373 missing 112 horses 3 cannonsHermann 2004,https://en.wikipedia.org/wiki/Battle_of_Gy%C5%91r_%281849%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Haynau Wohlgemuth Panyutyin
